FuncionalProgramática - Código;AnoExercício FuncionalProgramática;Situação FuncionalProgramática;FuncionalProgramática - Formatado;Função - Código;AnoExercício Função;Situação Função;Função - Descrição;Subfunção - Código;AnoExercício Subfunção;Situação Subfunção;Subfunção - Descrição;Programa - Código;AnoExercício Programa;Situação Programa;Programa - Descrição;Identificador ProjetoAtividade - Código;AnoExercício Identificador ProjetoAtividade;Situação Identificador ProjetoAtividade;Identificador ProjetoAtividade - Descrição;ProjetoAtividade - Código;AnoExercício ProjetoAtividade;Situação ProjetoAtividade;ProjetoAtividade - Descrição;SubprojetoSubatividade - Código;IAG - Código;AnoExercício IAG;Situação IAG;IAG - Descrição;IAG - Código-Descrição
1,23641E+16;#MULTIVALUE;ATIVO;12.364.077.402.020.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;364;#MULTIVALUE;ATIVO;ENSINO SUPERIOR;77;#MULTIVALUE;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA POR MEIO DE ENSINO DE EXCELÊNCIA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;202;#MULTIVALUE;ATIVO;PARTICIPAÇÃO EM EXTENSÃO ACADÊMICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;#MULTIVALUE;ATIVO;12.364.077.402.710.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;364;#MULTIVALUE;ATIVO;ENSINO SUPERIOR;77;#MULTIVALUE;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA POR MEIO DE ENSINO DE EXCELÊNCIA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;271;#MULTIVALUE;ATIVO;PROMOÇÃO DA INOVAÇÃO NO SETOR PÚBLICO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.100.530.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;53;2019;ATIVO;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DAS UNIDADES E DOS CAMPI DA UEMG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.400.800.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;80;2019;ATIVO;DESENVOLVIMENTO DO ENSINO MÉDIO - ESCOLA ESTADUAL ORDEM E PROGRESSO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.400.810.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;81;2019;ATIVO;HOSPITAL DA POLÍCIA CIVIL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.640.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;264;2019;ATIVO;ENSINO DE GRADUAÇÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.650.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;265;2019;ATIVO;CURSOS E ATIVIDADES DE PÓS-GRADUAÇÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.660.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;266;2019;ATIVO;ATIVIDADES DE PESQUISA CIENTÍFICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.680.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;268;2019;ATIVO;ATIVIDADES DE EXTENSÃO UNIVERSITÁRIA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.690.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;269;2019;ATIVO;POLÍTICA DE ATENDIMENTO AO ESTUDANTE;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.402.700.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;270;2019;ATIVO;MODERNIZAÇÃO, MANUTENÇÃO E LOGÍSTICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23641E+16;2019;ATIVO;12.364.106.403.320.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;106;2019;ATIVO;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;332;2019;ATIVO;CONSOLIDAR E AMPLIAR O ENSINO A DISTÂNCIA (EAD);1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23642E+16;2019;ATIVO;12.364.156.403.930.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;156;2019;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;393;2019;ATIVO;FORMAÇÃO DE RECURSOS HUMANOS NO NÍVEL DE PÓS GRADUAÇÃO (LATO SENSU E STRICTO SENSU, CD_LOGIN_MOVIMENTACAO);1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23642E+16;2019;ATIVO;12.364.156.404.100.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;156;2019;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;410;2019;ATIVO;FORMAÇÃO DE RECURSOS HUMANOS NO NÍVEL DE GRADUAÇÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23642E+16;2019;ATIVO;12.364.156.404.120.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;156;2019;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;412;2019;ATIVO;CAPACITAÇÃO DE RECURSOS HUMANOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23642E+16;2019;ATIVO;12.364.156.404.250.000;12;2019;ATIVO;EDUCAÇÃO;364;2019;ATIVO;ENSINO SUPERIOR;156;2019;ATIVO;APRIMORAMENTO DA GESTÃO PÚBLICA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;425;2019;ATIVO;PARTICIPAÇÃO EM EXTENSÃO ACADÊMICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23651E+16;#MULTIVALUE;ATIVO;12.365.112.200.700.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;365;#MULTIVALUE;ATIVO;EDUCAÇÃO INFANTIL;112;#MULTIVALUE;ATIVO;MODALIDADES E TEMÁTICAS ESPECIAIS DE ENSINO;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;70;#MULTIVALUE;ATIVO;DESENVOLVIMENTO DA EDUCAÇÃO INFANTIL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23652E+16;2019;ATIVO;12.365.212.201.310.000;12;2019;ATIVO;EDUCAÇÃO;365;2019;ATIVO;EDUCAÇÃO INFANTIL;212;2019;ATIVO;VALORIZAÇÃO E FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;131;2019;ATIVO;PAGAMENTO DE PESSOAL DA EDUCAÇÃO INFANTIL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23661E+16;2019;ATIVO;12.366.081.406.160.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;81;2019;ATIVO;EDUCAÇÃO PARA A JUVENTUDE;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;616;2019;ATIVO;REESTRUTURAÇÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23661E+16;#MULTIVALUE;ATIVO;12.366.106.402.980.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;366;#MULTIVALUE;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;106;#MULTIVALUE;ATIVO;ENSINO FUNDAMENTAL;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;298;#MULTIVALUE;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS - ENSINO FUNDAMENTAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23661E+16;2019;ATIVO;12.366.139.100.650.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;139;2019;ATIVO;BRASIL ALFABETIZADO;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;65;2019;ATIVO;ALFABETIZAÇÃO DE JOVENS E ADULTOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23661E+16;2019;ATIVO;12.366.139.100.660.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;139;2019;ATIVO;BRASIL ALFABETIZADO;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;66;2019;ATIVO;MONITORAMENTO DO ALFABETIZADOR E COORDENADOR-ALFABETIZADOR DE TURMAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23662E+16;2019;ATIVO;12.366.211.401.760.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;211;2019;ATIVO;ESCOLAS SUSTENTÁVEIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;176;2019;ATIVO;APOIO À IMPLANTAÇÃO DE TANQUES COMUNITÁRIOS DE COLETA DE LEITE;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23662E+16;2019;ATIVO;12.366.212.201.350.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;212;2019;ATIVO;VALORIZAÇÃO E FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;135;2019;ATIVO;PAGAMENTO DE PESSOAL DA EDUCAÇÃO DE JOVENS E ADULTOS - APOIO ADMINISTRATIVO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23662E+16;2019;ATIVO;12.366.212.201.380.000;12;2019;ATIVO;EDUCAÇÃO;366;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS;212;2019;ATIVO;VALORIZAÇÃO E FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;138;2019;ATIVO;PAGAMENTO DE PESSOAL DA EDUCAÇÃO DE JOVENS E ADULTOS - MAGISTÉRIO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23671E+16;2019;ATIVO;12.367.086.406.310.000;12;2019;ATIVO;EDUCAÇÃO;367;2019;ATIVO;EDUCAÇÃO ESPECIAL;86;2019;ATIVO;GARANTIA DOS DIREITOS HUMANOS, DIVERSIDADE E INCLUSÃO SOCIAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;631;2019;ATIVO;EDUCAÇÃO ESPECIAL NA PERSPECTIVA INCLUSIVA;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23671E+16;#MULTIVALUE;ATIVO;12.367.106.402.990.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;367;#MULTIVALUE;ATIVO;EDUCAÇÃO ESPECIAL;106;#MULTIVALUE;ATIVO;ENSINO FUNDAMENTAL;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;299;#MULTIVALUE;ATIVO;EDUCAÇÃO ESPECIAL - ENSINO FUNDAMENTAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23671E+16;#MULTIVALUE;ATIVO;12.367.107.403.060.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;367;#MULTIVALUE;ATIVO;EDUCAÇÃO ESPECIAL;107;#MULTIVALUE;ATIVO;ENSINO MÉDIO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;306;#MULTIVALUE;ATIVO;EDUCAÇÃO ESPECIAL - ENSINO MÉDIO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23672E+16;2019;ATIVO;12.367.211.401.770.000;12;2019;ATIVO;EDUCAÇÃO;367;2019;ATIVO;EDUCAÇÃO ESPECIAL;211;2019;ATIVO;ESCOLAS SUSTENTÁVEIS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;177;2019;ATIVO;SERVIÇOS DE ENGENHARIA PÚBLICA E GERENCIAMENTO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23672E+16;2019;ATIVO;12.367.212.201.340.000;12;2019;ATIVO;EDUCAÇÃO;367;2019;ATIVO;EDUCAÇÃO ESPECIAL;212;2019;ATIVO;VALORIZAÇÃO E FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;134;2019;ATIVO;PAGAMENTO DE PESSOAL DA EDUCAÇÃO ESPECIAL - MAGISTERIO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23672E+16;2019;ATIVO;12.367.212.201.360.000;12;2019;ATIVO;EDUCAÇÃO;367;2019;ATIVO;EDUCAÇÃO ESPECIAL;212;2019;ATIVO;VALORIZAÇÃO E FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;136;2019;ATIVO;PAGAMENTO DE PESSOAL DA EDUCAÇÃO ESPECIAL - APOIO ADMINISTRATIVO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,2368E+16;#MULTIVALUE;ATIVO;12.368.007.200.020.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;7;#MULTIVALUE;ATIVO;VALORIZAÇÃO DO SERVIDOR;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;2;#MULTIVALUE;ATIVO;ESCOLA ESTADUAL ORDEM E PROGRESSO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,2368E+16;2019;ATIVO;12.368.019.403.730.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;19;2019;ATIVO;PROMOÇÃO SOCIAL DE JOVENS NO CAMPO E PERIFERIAS URBANAS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;373;2019;ATIVO;EDUCAÇÃO COMPLEMENTAR E  AÇÕES COMUNITARIAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23681E+16;2019;ATIVO;12.368.081.406.360.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;81;2019;ATIVO;EDUCAÇÃO PARA A JUVENTUDE;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;636;2019;ATIVO;FORMAÇÃO PROFISSIONAL, ARTE E CULTURA PARA A JUVENTUDE - PLUG MINAS, CONSERVATÓRIOS E CENTRO DE LÍNGUAS;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.082.406.250.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;82;2019;ATIVO;EDUCAÇÃO DO CAMPO, INDÍGENA E QUILOMBOLA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;625;2019;ATIVO;EDUCAÇÃO DO CAMPO;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.082.406.270.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;82;2019;ATIVO;EDUCAÇÃO DO CAMPO, INDÍGENA E QUILOMBOLA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;627;2019;ATIVO;EDUCAÇÃO INDÍGENA;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.082.406.300.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;82;2019;ATIVO;EDUCAÇÃO DO CAMPO, INDÍGENA E QUILOMBOLA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;630;2019;ATIVO;EDUCAÇÃO QUILOMBOLA;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.082.406.530.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;82;2019;ATIVO;EDUCAÇÃO DO CAMPO, INDÍGENA E QUILOMBOLA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;653;2019;ATIVO;DESENVOLVIMENTO DO ENSINO PROFISSIONAL;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.086.406.320.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;86;2019;ATIVO;GARANTIA DOS DIREITOS HUMANOS, DIVERSIDADE E INCLUSÃO SOCIAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;632;2019;ATIVO;DIREITOS HUMANOS, CONVIVÊNCIA DEMOCRÁTICA E PARTICIPAÇÃO SOCIAL;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;2019;ATIVO;12.368.086.406.350.000;12;2019;ATIVO;EDUCAÇÃO;368;2019;ATIVO;EDUCAÇÃO BÁSICA;86;2019;ATIVO;GARANTIA DOS DIREITOS HUMANOS, DIVERSIDADE E INCLUSÃO SOCIAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;635;2019;ATIVO;EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;#MULTIVALUE;ATIVO;12.368.096.200.760.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;96;#MULTIVALUE;ATIVO;DESJUDICIALIZA MINAS;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;76;#MULTIVALUE;ATIVO;UTILIZAÇÃO DE MÉTODOS ALTERNATIVOS DE SOLUÇÃO DE CONFLITOS DA SEE;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23681E+16;#MULTIVALUE;ATIVO;12.368.107.403.050.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;107;#MULTIVALUE;ATIVO;ENSINO MÉDIO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;305;#MULTIVALUE;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS - ENSINO MÉDIO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23681E+16;#MULTIVALUE;ATIVO;12.368.110.200.610.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;110;#MULTIVALUE;ATIVO;ORGANIZAÇÃO, AVALIAÇÃO E GESTÃO ESCOLAR;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;61;#MULTIVALUE;ATIVO;GESTÃO PELA APRENDIZAGEM;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
1,23681E+16;#MULTIVALUE;ATIVO;12.368.110.200.620.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;110;#MULTIVALUE;ATIVO;ORGANIZAÇÃO, AVALIAÇÃO E GESTÃO ESCOLAR;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;62;#MULTIVALUE;ATIVO;AVALIAÇÃO EDUCACIONAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23681E+16;#MULTIVALUE;ATIVO;12.368.110.200.630.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;110;#MULTIVALUE;ATIVO;ORGANIZAÇÃO, AVALIAÇÃO E GESTÃO ESCOLAR;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;63;#MULTIVALUE;ATIVO;ORGANIZAÇÃO E FUNCIONAMENTO ESCOLAR;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
1,23681E+16;#MULTIVALUE;ATIVO;12.368.112.403.260.000;12;#MULTIVALUE;ATIVO;EDUCAÇÃO;368;#MULTIVALUE;ATIVO;EDUCAÇÃO BÁSICA;112;#MULTIVALUE;ATIVO;MODALIDADES E TEMÁTICAS ESPECIAIS DE ENSINO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;326;#MULTIVALUE;ATIVO;ATENDIMENTO ÀS ESCOLAS FAMÍLIA AGRÍCOLA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
