CentroCusto - Código;AnoExercício CentroCusto;Situação CentroCusto;CentroCusto - Descrição;CentroCusto - Descrição Complementar;Órgão CentroCusto - Código;Órgão CentroCusto - Nome;Órgão CentroCusto - Sigla
1580;2021;ATIVO;MONITORAMENTO                                                         ;0021020814611SSB1244          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1581;2021;ATIVO;PAGAR ÁGUA E LUZ                                                      ;0021012114647SAD053           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1582;2021;ATIVO;EXECUTAR E ACOMPANHAR ATIVIDADE DE EDUCAÇÃO DE TEMPO INTEGRAL         ;0021022144660SSB1250          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1583;2021;ATIVO;ESTUDANTES ATENDIDOS POR MEIO DE CONVÊNIOS E PARCERIAS                ;0021022144660SSB1188          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1584;2021;ATIVO;ESCOLAS ATENDIDAS COM EDUCAÇÃO INTEGRAL (ENGLOBANDO POLOS DE EDUCAÇÃO ;0021022144660SSB1189          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1585;2021;ATIVO;JOVEM APRENDIZ                                                        ;0021022144660SSB1251          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1586;2021;ATIVO;SAÚDE NA ESCOLA                                                       ;0021022144660SSB1186          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1587;2021;ATIVO;ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO INTEGRAL                     ;0021022144660SSB786           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1588;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO FUNDAMENTAL                 ; 0036022114609SRF379          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1589;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO MÉDIO                       ; 0036022114609SRF380          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1590;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - CRECHE                             ; 0036022114609SRF381          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1591;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - INDÍGENA                           ; 0036022114609SRF382          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1592;2021;ATIVO;ATENDER COM ALIMENTAÇÃO ESCOLAR - QUILOMBOLA                          ; 0036022114609SRF383          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1593;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - PRÉ-ESCOLA                         ; 0036022114609SRF384          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1594;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - PROGRAMA MAIS EDUCAÇÃO             ; 0036022114609SRF385          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1595;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - EJA                                ; 0036022114609SRF386          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1596;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - EJA SEMI PRESENCIAL                ; 0036022114609SRF552          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1597;2021;ATIVO;REALIZAR ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE                  ; 0036022114609SRF649          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1598;2021;ATIVO; ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO INTEGRAL                    ; 0036022114609SRF786          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1599;2021;ATIVO;REPASSAR RECURSOS PARA MANUTENÇÃO DE ESCOLAS                          ;0021012114646SRF542           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1600;2021;ATIVO;EDUCAÇÃO INFANTIL                                                     ;0010011140W287                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1601;2021;ATIVO;IMPLEMENTAR O CURRÍCULO NO ENSINO FUNDAMENTAL                         ;00210211164210W256            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1602;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0021022114645SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1603;2021;ATIVO;  DESENV.COMPETENCIA TECNICA DAS EQUIPES P/ORIENTAR E ACOMP. A        ;0021021164210W260             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1604;2021;ATIVO;ATIVIDADES PEDAGOGICAS                                                ;0021023410W310                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1605;2021;ATIVO;ACOMPANHAR AS AÇOES DE PROJETO INDÍGENA                               ;0021021164210W317             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1606;2021;ATIVO;AÇO~ES DA EDUCAÇÃO AMBIENTAL                                          ;0021023410W326                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1607;2021;ATIVO;MERGULHANDO NA LEITURA                                                ;0021023410W310                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1608;2021;ATIVO;APOIAR PROJETOS DE INOV.CURRICULAR                                    ;0021023706W333                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1611;2021;ATIVO;ORGANIZAÇÃO DE CANTINHO DE LEITURA E BIBLIOTECA                       ;9521093410D272                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1612;2021;ATIVO;CONTRATAÇÃO DE ASSESSORIA TECNICA PARA AQUISIÇAO DE LIVROS            ;9521093410D271                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1613;2021;ATIVO; CONTRAPARTIDA DO PROGRAMA NACIONAL ALIMENTAÇÃO ESCOLAR               ; 0021022114609SRF1086         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1614;2021;ATIVO; ALIMENTAÇÃO ESCOLAR DOS PROFESSORES DA EDUCAÇÃO                      ; 0021022114609SRF936          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1615;2021;ATIVO;ORGANIZAÇÃO E FUNCIONAMENTO ESCOLAR                                   ;0021022142067SSB1254          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1616;2021;ATIVO;PUBLICAÇÃO E DISTRIBUIÇÃO DAS DIRETRIZES/GUIA ORIENTADOR              ;0021020824630SSB1225          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1617;2021;ATIVO;IMPLEMENTAR PROPOSTA ESPECÍFICA DA EDUCAÇÃO INTEGRAL PARA AS ESCOLAS Q;0021020824630SSB1219          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1618;2021;ATIVO;AÇÕES PEDAGÓGICAS INOVADORAS NAS ESCOLAS ESTADUAIS QUILOMBOLA         ;0021020824630SSB1221          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1619;2021;ATIVO;ENCONTRO DE FORTALECIMENTO DA JUVENTUDE QUILOMBOLA                    ;0021020824630SSB1222          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1622;2021;ATIVO;APOIO A PROD E VAL.DO ARTESANATO XACRIABA C/AQUISIÇÃO UTEN.DE CERAMICA;0021020824627SSB1196          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1623;2021;ATIVO;PROP.APOIO PEDAG. E ENR. CURRICULAR ESC. ENS. FUNDAMENTAL.            ;0021021164210W321             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1624;2021;ATIVO;PROTAGONISMO DA JUVENTUDE INDIGENA.                                   ;0021020824627SSB1195          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1625;2021;ATIVO;PROMOÇÃO DO DIA DOS POVOS INDIGENAS NA CAMG                           ;0021020824627SSB1198          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1628;2021;ATIVO;ADQUIRIR ELAB.EDITARMAT.DIDATICO P/PARTE COMUM CURR.ENS. FUND         ;0021023282136W912             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1634;2021;ATIVO;APOIO NA REALIZAÇÃO DA FESTA DAS AGUAS E FESTA DA COLHEITA (PATAXÓ)   ;002020824627SSB1200           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1636;2021;ATIVO;APOIO AFORM.CONJUNTA ALUNOS 9ºANO E.FUND.E DO 3ºANO E.MEDIO XACRIABA  ;0021020824627SSB1201          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1637;2021;ATIVO;ELABORAÇÃO DE MATERIAL DE DIVULGAÇÃO DE EDUCACAO INDIGENA.            ;0021020824627SSB1202          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1638;2021;ATIVO;CAPAC.EQUIPES ESC.SELEC.P/PARTICIPACAO PROJETO ESC.REF.IMPLE. PDPI.   ;002023281539W930              ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1639;2021;ATIVO;ACOMPANHAR E ORIENTAR AS ESC.IMPLANTAÇÃO DO SEU PDPI                  ;0021023251539W931             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1640;2021;ATIVO;SABERES INDÍGENAS                                                     ;0021020824627SSB1203          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1641;2021;ATIVO;PROJETOS DE MANUTENÇÃO SUSTENTÁVEL NAS ESCOLAS INDÍGENAS              ;0021020824627SSB1204          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1642;2021;ATIVO;ATENDIMENTO AOS ALUNOD DO PROJETO ALUNO DE TEMPO INTEGRAL.            ;0021023281763W922             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1643;2021;ATIVO;ADQ.EQUIP.P/LABOR.DE ENS., SALAS AMBIENTE E BIBLIOT. ESC. EN          ;0021023281539W932             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1644;2021;ATIVO;REALIZAÇÃO DAS ESTAPAS LOCAIS DA 2ª CONFERENCIA NAC.DE EDUC.ESC.INDIG ;0021020824627SSB1205          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1645;2021;ATIVO;ADQ. EQUIP.P/ LAB. DE ENSINO SALAS AMB. BIBLIOT. ESCOLARES            ;0021023281763W925             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1646;2021;ATIVO;ADQUIIR EQUIP P/LAB.DE ENSINO, SALAS AMBIENTES E BIBL.ESCOLARES.      ;0023033281539Q932             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1647;2021;ATIVO;CRIAÇÃO DA CATEGORIA INDÍGENA E CATEGORIA PROFESSOR INDÍGENA          ;0021020824627SSB1207          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1648;2021;ATIVO;EST.E IMPL.SISTEMA APOIO AS ESC.P/ELABE IMP.DOS PLANOS DESENV.PED.INS ;0021023281763W924             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1649;2021;ATIVO;PROJETO XADREZ NA ESCOLA.                                             ;0021021164210W323             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1651;2021;ATIVO;REALIZAR SEMINÁRIO, TENDO EM VISTA IGUALDADE SOCIAL REDE EST.         ;0021021164210W255             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1652;2021;ATIVO;ADQUIRIR LIVRO DIDATICO P/ESCOLA ENSINO FUNDAMENTAL                   ;0021021164210W324             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1653;2021;ATIVO; -MATERIAIS DIDÁTICO-PEDAGÓGICOS MULHERES DO CAMPO                     ;0021020834625SSB1217          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1654;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0021022114645SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1655;2021;ATIVO;ADQUIRIR E /OU REFORMAR MOBILIÁRIO                                    ;0021022114645SRF016           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1656;2021;ATIVO;MATERIAIS DIDÁTICO-PEDAGÓGICOS MULHERES DO CAMPO                      ;0021020824625SSB1217          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1657;2021;ATIVO;CONSTITUIR GRUPO DE TRABALHO E REALIZAR RODAS DE CONVERSA             ;0021020864632SSB973           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1658;2021;ATIVO;PESQUISA E PUBLICAÇÕES EDUCAÇÃO EM DIREITOS HUMANOS                   ;0021020864632SSB1258          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1659;2021;ATIVO;PROJETOS INOVADORES                                                   ;0021020864632SSB961           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1660;2021;ATIVO;APOIO AO SEMINÁRIO DE EDUCAÇÃO ESCOLAR INDÍGENA PROMOVIDO PELOS XACRIA;0021020824627SSB1197          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1662;2021;ATIVO;POUPANÇA JOVEM                                                        ;0071010814662SSB1248          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1663;2021;ATIVO; RODAS DE CONVERSA E SEMINÁRIOS EJA                                   ; 0021020814616SSB1184         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1664;2021;ATIVO; ESCOLAS DE EJA ATENDIDAS COM RECURSOS FINANCEIROS                    ; 0021020814616SSB1183         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1666;2021;ATIVO;VISITAS TÉCNICAS                                                      ;0021020824627SSB1237          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1667;2021;ATIVO;SUBSIDIAR JOGOS INDIGENAS                                             ;0021020824627SSB937           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1668;2021;ATIVO; -REDE ESTADUAL DE EDUCAÇÃO PROFISSIONAL                               ;0021020814613SSB1194REDE ESTAD;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1672;2021;ATIVO;REALIZAR O TRANSPORTE ESCOLAR                                         ;0010022114572SRF095           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1674;2021;ATIVO;ATENDER COM ALIMENTAÇÃO ESCOLAR - ENSINO INTEGRAL                     ;0021022144659SSB786           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1675;2021;ATIVO;EXECUTAR E ACOMPANHAR ATIVIDADE DE EDUCAÇÃO DE TEMPO INTEGRAL         ;0021022144659SSB1249          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1676;2021;ATIVO;ESCOLAS ATENDIDAS COM EDUCAÇÃO INTEGRAL (ENGLOBANDO POLOS DE EDUCAÇÃO ;0021022144659SSB1189          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1677;2021;ATIVO;ESTUDANTES ATENDIDOS POR MEIO DE CONVÊNIOS E PARCERIAS                ;0021022144659SSB1188          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1679;2021;ATIVO;SAÚDE NA ESCOLA                                                       ;0021022144659SSB1186          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1681;2021;ATIVO; -INSTALAR E DAR MANUTENÇÃO AOS LABORATÓRIOS DE INFORMÁTICA            ;0021022114644SSI017           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1682;2021;ATIVO;CONECTAR TODAS AS EE À INTERNET                                       ;0021022114644SSIO19           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1684;2021;ATIVO;FORMAÇÃO DAS EQUIPES DA AÇÃO ABERTURA DAS ESCOLAS AOS FINAIS DE SEMANA;0010022122081SSB1270          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1685;2021;ATIVO; -FORMAÇÃO CONTINUADA DE EDUCAÇÃO FÍSICA PARA O DESENVOLVIMENTO DO ESPO;0010022122081SSB1271          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1686;2021;ATIVO;FORMAÇÃO CONTINUADA DE PROFISSIONAIS DA EDUCAÇÃO INTEGRAL             ;0010022122081SSB1272          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1687;2021;ATIVO;FORMAÇÃO DA EDUCAÇÃO ESPECIAL                                         ;0010022122081SSB1273          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1688;2021;ATIVO;FORMAÇÃO DA EDUCAÇÃO PARA AS RELAÇÕES ÉTNICOS-RACIAIS                 ;0010022122081SSB1275          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1689;2021;ATIVO;FORMAÇÃO DA EDUCAÇÃO QUILOMBOLA                                       ;0010022122081SSB1274          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1690;2021;ATIVO;FORMAÇÃO DA EDUCAÇÃO INDÍGENA                                         ;0010022122081SSB1276          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1691;2021;ATIVO; -FORMAÇÃO DA EDUCAÇÃO DO CAMPO                                        ;0010022122081SSB1277          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1692;2021;ATIVO;CAPACITAÇÕES EM EDUCAÇÃO PROFISSIONAL                                 ;0010022122081SSB1278          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1695;2021;ATIVO;FORMAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO                                ;0010022122081SSB1280          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1696;2021;ATIVO;FORMAÇÃO EM GÊNERO E DIVERSIDADE                                      ;0010022122081SSB1281          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1697;2021;ATIVO;FORMAÇÃO EM DIREITOS HUMANOS E CIDADANIA                              ;0010022122081SSB1282          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1698;2021;ATIVO; -CAPACITAÇÃO                                                          ;0010022122081SSB1283          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1699;2021;ATIVO; PROMOVER A EDUCAÇÃO PROFISSIONAL DO ESTADO DE MG - SEDESE            ;0010022144656SSB1284          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1700;2021;ATIVO;IMPLEMENTAR AS AÇÕES DE EDUCAÇÃO ESPECIAL                             ;                              ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1701;2021;ATIVO;DISTRIBUIR BOLSA DE TRABALHO ALUNOS COM NECESSID.ESPECIAIS            ;0021021814269W265             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1701;2021;ATIVO;SCRLP-ATIVIDADE PROPRIA                                               ;013-02                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
1702;2021;ATIVO;RODAS DE CONVERSAS E SEM. DA EDUC.NO SISTEMA SOCIO EDUCATIVO.         ;0021020864632SSB1234          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1703;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0021022114643SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1704;2021;ATIVO;AQUISIÇÃO DE EQUIPAMENTOS PARA O CAP                                  ;0021021814269W273             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1705;2021;ATIVO;CAPACITAR EM PARCEIRA COM OS CENTROS DE APOIO (CAS)                   ;0021021814269W274             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1706;2021;ATIVO;PRMOVER RESSIGNIFICAÇÃO DOS SERVIÇOS DE ED. ESPECIAL                  ;0021021814269W275             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1707;2021;ATIVO;RESSIGNIFICAR CENTROS, ESCOLAS E NAPES E ACOMP. OS SERV. ESPECIALIZADO;00210211164210W273            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1708;2021;ATIVO; ADQUIRIR EQUIPAMENTOS E RECURSOS DIDATICOS                           ;0021021814269W278             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1709;2021;ATIVO;PROMOVER DESENV. PEDAGOGICO CURRICULAR E INSTITUC. DAS ESCOLAS.       ;0021021814269W277             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1710;2021;ATIVO; REALIZAR CIRCUITO ALIMENTAÇÃO/NOVOS ENCONTROS                        ; 0010017012085SRF1303         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1711;2021;ATIVO; CENTRO INTERESCOLAR ESTADUAL DE LÍNGUAS                              ; 0071020814636SSB1285         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1712;2021;ATIVO; ATENDER CONSERVATÓRIO DE MÚSICA                                      ;  0071020814636SSB045         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1713;2021;ATIVO;ACOMPANHAR INCLUSÃO DISCIPLINAS DE HISTORIA ECULTURA AFRO-BRASILEIRA  ; 0021020864635SSB1260         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1714;2021;ATIVO;CONECTAR TODAS AS EE À INTERNET                                       ;0021022114644SSI027           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1715;2021;ATIVO;CONSTRUIR REDE LÓGICA E/OU ELÉTRICA                                   ;0021022114644SSI158           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1716;2021;ATIVO;ADQUIRIR EQUIPAMENTOS PARA OS LABORATÓRIOS DE INFORMÁTICA             ;0021022114644SSI393           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1717;2021;ATIVO; -FUNDO DE MANUTENÇÃO DE COMPUTADORES                                  ;0021022114644SSI921           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1718;2021;ATIVO;MANTER A UNIDADE CENTRAL                                              ; 0010017012002SMP011          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1719;2021;ATIVO; -CAPACITAÇÃO E MONITORAMENTO PELA EQUIPE DO ÓRGÃO CENTRAL E SRE       ;0010022122081SSI924           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1720;2021;ATIVO;REALIZAR SEMINÁRIO E CAPACITAÇÃO COM TÉCNICOS DA SEE/MG               ;0010022122081SSI070           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1722;2021;ATIVO;REALIZAR CENSO ESCOLAR                                                ;0024022142067SSI1265          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1724;2021;ATIVO;AVALIAR ALUNOS NO PROEB                                               ;0021022144594SSI539           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1725;2021;ATIVO;AVALIAR ALUNOS NO PROALFA                                             ;0021022144594SSI533           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1726;2021;ATIVO;REALIZAR O PROGRAMA DE AVALIAÇÃO DA APRENDIZAGEM ESCOLAR-PAAE         ;0021022144594SSI081           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1729;2021;ATIVO;FUNDO DE MANUTENÇÃO DE COMPUTADORES                                   ;0021022114638SSI921           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
1730;2021;ATIVO;CONSTRUIR REDE LÓGICA E/OU ELÉTRICA                                   ;0021022114638SSI004           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
